MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	UBERONBodyPartName	BiologicalSex	AgeInYears	DOIDCommonName	HealthStatus
MSV000097137	P1_D2_MEC1D8.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_D10_MEIC12D28.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_G7_MEC14D28.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_G11_MEC18D28.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_C4_MEC17D0.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_D1_MEC20D0.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_C5_MEC18D0.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_D6_MEIC8D29.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_A1_MEC1D0.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_A8_MEC15D14.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_A10_MEC17D14.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_B1_MEC10D0.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_B8_MEIC2D22.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_E6_MEC13D8.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	MPRINT_Blank_5.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097137	MPRINT_Blank_9.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097137	MPRINT_Blank_8.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097137	MPRINT_QC_Pool_1.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_E4_MEC11D8.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_E4_MEIC18D28.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_A5_MEIC6D15.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_E3_MEIC17D28.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_B1_MEIC15D14.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_G3_MEC2D15.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_A4_MEC4D0.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_D12_MEC19D21.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	MPRINT_Blank_3.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097137	MPRINT_Blank_6.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097137	MPRINT_Blank_end.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097137	MPRINT_QC_Pool_7.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_D8_MEIC10D29.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_D3_MEC2D8.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_C6_MEIC14D21.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_B4_MEIC18D14.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_F3_MEC16D7.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_E11_MEC4D29.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_G5_MEC4D15.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_A6_MEC8D0.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_D1_MEIC1D29.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_C8_MEC8D22.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_D12_MEIC14D28.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_H4_MEC11D15.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_F2_MEC15D7.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_C3_MEIC11D22.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_E6_MEIC20D28.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_B6_MEIC20D14.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_B12_MEIC8D22.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_A7_MEIC9D14.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_B9_MEC1D22.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_D11_MEIC13D29.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	MPRINT_QC_Pool_8.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	MPRINT_Blank_2.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097137	P1_A2_MEC2D0.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_E5_MEIC19D28.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_D7_MEIC9D28.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_F7_MEC8D29.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_A12_MEIC14D14.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_B11_MEC3D22.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_G1_MEC20D7.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_G9_MEC16D28.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_E2_MEIC16D28.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_A5_MEC6D0.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_D11_MEC18D21.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_F8_MEC9D28.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_A9_MEC16D14.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_C1_MEC14D0.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_F5_MEC18D7.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_A3_MEIC3D15.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_A10_MEIC12D14.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_A7_MEC14D14.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_G6_MEC6D15.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_G4_MEC3D15.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_B3_MEIC17D14.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_A2_MEIC2D15.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_F10_MEC11D29.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_A12_MEC19D14.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_C5_MEIC13D22.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_B7_MEC9D21.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_C3_MEC16D0.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_F6_MEC19D7.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_C4_MEIC12D21.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_C8_MEIC16D21.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	MPRINT_Blank_4.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097137	MPRINT_Blank_1.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097137	P1_E3_MEC10D8.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_F12_MEC13D29.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_A6_MEIC8D15.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_A9_MEIC11D15.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_F9_MEC10D29.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_B6_MEC12D0.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_B8_MEC20D14.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_C7_MEC6D22.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_E10_MEC3D29.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_D9_MEC16D21.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_F11_MEC12D28.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_A1_MEIC1D15.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_E1_MEIC15D28.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_B9_MEIC3D22.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_D5_MEIC6D29.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_C2_MEC15D0.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_D2_MEIC2D29.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_H2_MEC9D14.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_C10_MEIC18D21.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_B7_MEIC1D22.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_D10_MEC17D21.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_C7_MEIC15D21.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_B5_MEIC19D14.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_A8_MEIC10D15.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_C11_MEIC19D21.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	MPRINT_QC_Pool_3.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_E7_MEIC9D28.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_H8_P1_H8_Blank_MPRINT.mzML	blank_analysis	blank_analysis	missing_value	missing_value	missing_value		missing_value	missing_value
MSV000097137	P1_H1_MEC8D15.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_D8_MEC15D21.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_E5_MEC12D7.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_C10_MEC11D22.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_A11_MEIC13D15.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_D5_MEC4D8.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_B11_MEIC6D22.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_E7_MEC20D21.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_F1_MEC14D7.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_A3_MEC3D0.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_C9_MEC10D22.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_B12_MEC4D22.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_G12_MEC19D28.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_H5_MEC12D14.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	MPRINT_QC_Pool_end.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P2_A4_MEIC4D15.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	MPRINT_QC_Pool_4.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_B4_MEC5D0.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_G2_MEC1D15.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_G10_MEC17D28.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_D7_MEC14D21.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_D4_MEC3D8.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_E1_MEC8D8.mzML	animal	biofluid	9606|Homo sapiens	feces				
MSV000097137	P1_H7_MEC28D28.mzML	animal	biofluid	9606|Homo sapiens	feces				
